PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,POS,HANDED,DRAFTED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap,Y_Salary_Cap_Percentage
Cory Conacher,-,22,"Dec. 14, 1989",Canada,LW,Left,-,TBL,Entry-Level,22,,2,RFA,2014,"$871,250","$925,000","$817,500","$725,000","$92,500","$107,500",2012-13,60000000,0.014520833333333334
Emerson Etem,-,19,"Jul. 16, 1992",United States,"LW, RW",Left,29 - Round 1 - 2010 (ANA),ANA,Entry-Level,19,,3,RFA,2015,"$870,000","$870,000","$900,000","$810,000","$90,000",$0,2012-13,60000000,0.0145
Mark Visentin,-,19,"Aug. 7, 1992",Canada,G,Left,27 - Round 1 - 2010 (ARI),ARI,Entry-Level,18,,3,UFANo QO,2015,"$870,000","$870,000","$900,000","$810,000","$90,000",$0,2012-13,60000000,0.0145
Jerry D'Amigo,-,21,"Feb. 19, 1991",United States,RW,Left,158 - Round 6 - 2009 (TOR),TOR,Entry-Level,19,,3,RFA,2014,"$870,000","$1,082,500","$900,000","$810,000","$90,000","$212,500",2012-13,60000000,0.0145
Nino Niederreiter,WPG,19,"Sep. 8, 1992",Switzerland,"LW, RW",Left,5 - Round 1 - 2010 (NYI),NYI,Entry-Level,18,,3,RFA,2014,"$870,000","$2,795,000","$900,000","$810,000","$90,000","$1,925,000",2012-13,60000000,0.0145
Calvin De Haan,TBL,21,"May 9, 1991",Canada,LD/RD,Left,12 - Round 1 - 2009 (NYI),NYI,Entry-Level,19,,3,RFA,2014,"$870,000","$1,470,000","$900,000","$810,000","$90,000","$600,000",2012-13,60000000,0.0145
Jarred Tinordi,CHI,20,"Feb. 20, 1992",United States,LD,Left,22 - Round 1 - 2010 (MTL),MTL,Entry-Level,19,,3,RFA,2015,"$870,000","$1,082,500","$900,000","$810,000","$90,000","$212,500",2012-13,60000000,0.0145
Brayden Schenn,STL,20,"Aug. 22, 1991",Canada,"C, LW",Left,5 - Round 1 - 2009 (LAK),LAK,Entry-Level,19,,3,RFA,2014,"$870,000","$3,110,000","$900,000","$810,000","$90,000","$2,255,000",2012-13,60000000,0.0145
Zack Kassian,-,21,"Jan. 24, 1991",Canada,RW,Right,13 - Round 1 - 2009 (BUF),BUF,Entry-Level,19,,3,RFA,2014,"$870,000","$870,000","$900,000","$810,000","$90,000",$0,2012-13,60000000,0.0145
Quinton Howden,-,20,"Jan. 21, 1992",Canada,"C, LW",Left,25 - Round 1 - 2010 (FLA),FLA,Entry-Level,19,,3,RFA,2015,"$870,000","$1,070,000","$900,000","$810,000","$90,000","$200,000",2012-13,60000000,0.0145
Ryan Johansen,PHI,19,"Jul. 31, 1992",Canada,"C, RW",Right,4 - Round 1 - 2010 (CBJ),CBJ,Entry-Level,18,,3,RFA,2014,"$870,000","$1,945,000","$900,000","$810,000","$90,000","$1,075,000",2012-13,60000000,0.0145
Louis Leblanc,-,21,"Jan. 26, 1991",Canada,C,Right,18 - Round 1 - 2009 (MTL),MTL,Entry-Level,19,,3,RFA,2014,"$870,000","$1,170,000","$900,000","$810,000","$90,000","$300,000",2012-13,60000000,0.0145
Philippe Paradis,-,21,"Jan. 2, 1991",Canada,C,Left,27 - Round 1 - 2009 (CAR),TOR,Entry-Level,19,,3,RFA,2014,"$870,000","$870,000","$900,000","$810,000","$90,000",$0,2012-13,60000000,0.0145
Scott Glennie,-,21,"Feb. 22, 1991",Canada,RW,Right,8 - Round 1 - 2009 (DAL),DAL,Entry-Level,19,,3,RFA,2014,"$870,000","$1,620,000","$900,000","$810,000","$90,000","$750,000",2012-13,60000000,0.0145
Nazem Kadri,CGY,21,"Oct. 6, 1990",Canada,C,Left,7 - Round 1 - 2009 (TOR),TOR,Entry-Level,18,,3,RFA,2013,"$870,000","$1,720,000","$810,000","$810,000",$0,"$850,000",2012-13,60000000,0.0145
Peter Holland,-,21,"Jan. 14, 1991",Canada,C,Left,15 - Round 1 - 2009 (ANA),ANA,Entry-Level,19,,3,RFA,2014,"$870,000","$1,295,000","$900,000","$810,000","$90,000","$425,000",2012-13,60000000,0.0145
Robin Lehner,VGK,20,"Jul. 24, 1991",Sweden,G,Left,46 - Round 2 - 2009 (OTT),OTT,Entry-Level,19,,3,RFA,2014,"$870,000","$870,000","$900,000","$810,000","$90,000",$0,2012-13,60000000,0.0145
Jared Cowen,-,21,"Jan. 25, 1991",Canada,LD,Left,9 - Round 1 - 2009 (OTT),OTT,Entry-Level,19,,3,RFA,2013,"$870,000","$1,295,000","$810,000","$810,000",$0,"$425,000",2012-13,60000000,0.0145
Chris Thorburn,-,29,"Jun. 3, 1983",Canada,"RW, LW",Right,50 - Round 2 - 2001 (BUF),ATL,Standard (1-way),27,,3,UFA,2014,"$866,667","$866,667","$850,000","$850,000",$0,$0,2012-13,60000000,0.01444445
Alex Chiasson,-,21,"Oct. 1, 1990",Canada,RW,Right,38 - Round 2 - 2009 (DAL),DAL,Entry-Level,21,,3,RFA,2015,"$866,667","$900,000","$800,000","$710,000","$90,000","$100,000",2012-13,60000000,0.01444445
Mike Halmo,-,21,"May 15, 1991",Canada,LW,Left,-,NYI,Entry-Level,21,,3,RFA,2015,"$864,167","$1,775,000","$742,500","$650,000","$92,500","$1,032,500",2012-13,60000000,0.014402783333333334
Jakob Silfverberg,ANA,21,"Oct. 13, 1990",Sweden,"RW, LW",Right,39 - Round 2 - 2009 (OTT),OTT,Entry-Level,20,,3,RFA,2014,"$863,333","$900,000","$900,000","$810,000","$90,000",$0,2012-13,60000000,0.014388883333333333
Henrik Karlsson,-,28,"Nov. 27, 1983",Sweden,G,Left,-,CGY,Standard (1-way),27,,2,UFA,2013,"$862,500","$862,500","$875,000","$875,000",$0,$0,2012-13,60000000,0.014375
Lucas Lessio,-,19,"Jan. 23, 1993",Canada,LW,Left,56 - Round 2 - 2011 (ARI),ARI,Entry-Level,19,,3,UFANo QO,2016,"$861,667","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.014361116666666666
Niklas Svedberg,-,22,"Sep. 4, 1989",Sweden,G,Left,-,BOS,Entry-Level,23,,2,RFA,2014,"$858,750","$1,000,000","$792,500","$700,000","$92,500","$132,500",2012-13,60000000,0.0143125
Chris Brown,-,21,"Feb. 3, 1991",United States,"RW, C",Right,36 - Round 2 - 2009 (ARI),ARI,Entry-Level,21,,3,RFA,2015,"$853,333","$900,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.014222216666666667
Shawn Matthias,-,24,"Feb. 19, 1988",Canada,"C, LW",Left,47 - Round 2 - 2006 (DET),FLA,Standard (1-way),23,,2,RFA,2013,"$851,625","$851,625","$900,000","$900,000",$0,$0,2012-13,60000000,0.01419375
Andy Miele,-,24,"Apr. 15, 1988",United States,C,Left,-,ARI,Standard (2-way),24,,1,RFA,2013,"$850,500","$850,500","$850,500","$850,500",$0,$0,2012-13,60000000,0.014175
Darcy Hordichuk,-,31,"Aug. 10, 1980",Canada,LW,Left,180 - Round 6 - 2000 (ATL),EDM,Standard (1-way),31,,1,UFA,2013,"$850,000","$850,000","$850,000","$850,000",$0,$0,2012-13,60000000,0.014166666666666666
David Desharnais,-,25,"Sep. 14, 1986",Canada,C,Left,-,MTL,Standard (1-way),24,,2,RFA,2013,"$850,000","$850,000","$950,000","$950,000",$0,$0,2012-13,60000000,0.014166666666666666
Yannick Weber,-,23,"Sep. 23, 1988",Switzerland,RD,Right,73 - Round 3 - 2007 (MTL),MTL,Standard (1-way),22,,2,UFA,2013,"$850,000","$850,000","$900,000","$900,000",$0,$0,2012-13,60000000,0.014166666666666666
Jeremy Welsh,-,24,"Apr. 30, 1988",Canada,C,Left,-,CAR,Standard (2-way),24,,2,UFA,2014,"$850,000","$850,000","$700,000","$700,000",$0,$0,2012-13,60000000,0.014166666666666666
Leo Komarov,-,25,"Jan. 23, 1987",Estonia,"RW, LW, C",Left,180 - Round 6 - 2006 (TOR),TOR,Entry-Level,25,,1,RFA,2013,"$850,000","$1,200,000","$850,000","$765,000","$85,000","$350,000",2012-13,60000000,0.014166666666666666
Kyle Beach,-,22,"Jan. 13, 1990",Canada,"LW, RW",Right,11 - Round 1 - 2008 (CHI),CHI,Entry-Level,19,,3,RFA,2013,"$845,833","$1,170,833","$787,500","$787,500",$0,"$325,000",2012-13,60000000,0.014097216666666667
Tyler Cuma,-,22,"Jan. 19, 1990",Canada,D,Left,23 - Round 1 - 2008 (MIN),MIN,Entry-Level,19,,3,RFA,2013,"$845,833","$970,833","$787,500","$787,500",$0,"$125,000",2012-13,60000000,0.014097216666666667
Anton Gustafsson,-,22,"Feb. 25, 1990",Sweden,C,Left,21 - Round 1 - 2008 (WSH),WSH,Entry-Level,19,,3,RFA,2013,"$845,833","$845,833","$787,500","$787,500",$0,$0,2012-13,60000000,0.014097216666666667
Greg Nemisz,-,22,"Jun. 5, 1990",Canada,RW,Right,25 - Round 1 - 2008 (CGY),CGY,Entry-Level,19,,3,RFA,2013,"$845,833","$1,045,833","$787,500","$787,500",$0,"$200,000",2012-13,60000000,0.014097216666666667
Colby Cohen,-,23,"Apr. 25, 1989",United States,D,Right,45 - Round 2 - 2007 (COL),COL,Entry-Level,21,,3,RFA,2013,"$845,500","$874,667","$874,500","$787,000","$87,500",$0,2012-13,60000000,0.014091666666666667
Brett Ritchie,-,19,"Jul. 1, 1993",Canada,RW,Right,44 - Round 2 - 2011 (DAL),DAL,Entry-Level,19,,3,RFA,2016,"$845,000","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.014083333333333333
Ty Wishart,-,24,"May 19, 1988",Canada,D,Left,16 - Round 1 - 2006 (SJS),NYI,Standard (2-way),24,,1,UFA,2013,"$843,413","$843,413","$843,413","$843,413",$0,$0,2012-13,60000000,0.014056883333333334
Stefan Elliott,-,21,"Jan. 30, 1991",Canada,RD,Right,49 - Round 2 - 2009 (COL),COL,Entry-Level,20,,3,RFA,2014,"$843,333","$900,000","$840,000","$750,000","$90,000","$60,000",2012-13,60000000,0.01405555
Nick Cousins,FLA,18,"Jul. 20, 1993",Canada,"LW, C",Left,68 - Round 3 - 2011 (PHI),PHI,Entry-Level,20,,3,RFA,2016,"$842,500","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.014041666666666666
Stefan Matteau,-,18,"Feb. 23, 1994",United States,LW,Left,29 - Round 1 - 2012 (NJD),NJD,Entry-Level,18,,3,RFA,2015,"$842,500","$925,000","$842,500","$750,000","$92,500","$82,500",2012-13,60000000,0.014041666666666666
John Moore,-,21,"Nov. 19, 1990",United States,LD,Left,21 - Round 1 - 2009 (CBJ),CBJ,Entry-Level,18,,3,RFA,2014,"$840,000","$965,000","$810,000","$810,000",$0,"$125,000",2012-13,60000000,0.014
Justin Faulk,STL,20,"Mar. 20, 1992",United States,RD,Right,37 - Round 2 - 2010 (CAR),CAR,Entry-Level,19,,3,RFA,2014,"$840,000","$900,000","$840,000","$750,000","$90,000","$60,000",2012-13,60000000,0.014
Ryan Ellis,PHI,21,"Jan. 3, 1991",Canada,RD,Right,11 - Round 1 - 2009 (NSH),NSH,Entry-Level,18,,3,RFA,2014,"$840,000","$1,440,000","$810,000","$810,000",$0,"$600,000",2012-13,60000000,0.014
Brandon Gormley,-,20,"Feb. 18, 1992",Canada,LD,Left,13 - Round 1 - 2010 (ARI),ARI,Entry-Level,18,,3,RFA,2015,"$840,000","$1,315,000","$900,000","$810,000","$90,000","$475,000",2012-13,60000000,0.014
Carter Ashton,-,21,"Apr. 1, 1991",Canada,RW,Left,29 - Round 1 - 2009 (TBL),TBL,Entry-Level,18,,3,RFA,2014,"$840,000","$1,040,000","$810,000","$810,000",$0,"$200,000",2012-13,60000000,0.014
Simon Despres,-,20,"Jul. 27, 1991",Canada,RD,Left,30 - Round 1 - 2009 (PIT),PIT,Entry-Level,18,,3,RFA,2014,"$840,000","$840,000","$810,000","$810,000",$0,$0,2012-13,60000000,0.014
Drew Miller,-,28,"Feb. 17, 1984",United States,"LW, RW",Left,186 - Round 6 - 2003 (ANA),DET,Standard (1-way),27,,2,RFA,2013,"$837,500","$837,500","$850,000","$850,000",$0,$0,2012-13,60000000,0.013958333333333333
Ludwig Byström,-,17,"Jul. 20, 1994",Sweden,LD,Left,43 - Round 2 - 2012 (DAL),DAL,Entry-Level,18,,3,RFA,2017,"$836,667","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.01394445
Mitchell Heard,-,20,"Mar. 12, 1992",Canada,C,Left,41 - Round 2 - 2012 (COL),COL,Entry-Level,20,,3,UFANo QO,2015,"$836,666","$925,000","$792,500","$700,000","$92,500","$132,500",2012-13,60000000,0.013944433333333334
Brian Dumoulin,SEA,20,"Sep. 6, 1991",United States,LD,Left,51 - Round 2 - 2009 (CAR),CAR,Entry-Level,21,,3,RFA,2015,"$831,667","$900,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.013861116666666666
Jaden Schwartz,SEA,20,"Jun. 25, 1992",Canada,LW,Left,14 - Round 1 - 2010 (STL),STL,Entry-Level,19,,3,10.2(c),2014,"$830,000","$1,166,667","$900,000","$810,000","$90,000","$400,000",2012-13,60000000,0.013833333333333333
Marcus Foligno,MIN,20,"Aug. 10, 1991",United States,"RW, LW",Left,104 - Round 4 - 2009 (BUF),BUF,Entry-Level,20,,3,RFA,2014,"$826,667","$900,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.013777783333333333
Bruno Gervais,-,27,"Oct. 3, 1984",Canada,D,Right,182 - Round 6 - 2003 (NYI),PHI,Standard (1-way),27,,2,UFA,2014,"$825,000","$825,000","$825,000","$825,000",$0,$0,2012-13,60000000,0.01375
Nate Prosser,-,26,"May 7, 1986",United States,RD,Right,-,MIN,Standard (1-way),25,,2,UFA,2014,"$825,000","$825,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.01375
Colin Fraser,-,27,"Jan. 28, 1985",Canada,C,Left,69 - Round 3 - 2003 (PHI),LAK,Standard (1-way),27,,2,UFA,2014,"$825,000","$825,000","$825,000","$825,000",$0,$0,2012-13,60000000,0.01375
Jack Skille,-,25,"May 19, 1987",United States,RW,Right,7 - Round 1 - 2005 (CHI),FLA,Standard (1-way),24,,2,UFA,2013,"$825,000","$825,000","$825,000","$825,000",$0,$0,2012-13,60000000,0.01375
Daniel Carcillo,-,27,"Jan. 28, 1985",Canada,LW,Left,73 - Round 3 - 2003 (PIT),CHI,Standard (1-way),27,,2,UFA,2014,"$825,000","$825,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.01375
James Sheppard,-,24,"Apr. 25, 1988",Canada,C,Left,9 - Round 1 - 2006 (MIN),SJS,Standard (2-way),24,,1,RFA,2013,"$825,000","$825,000","$825,000","$825,000",$0,$0,2012-13,60000000,0.01375
Matt Hendricks,-,31,"Jun. 17, 1981",United States,"RW, C, LW",Left,131 - Round 5 - 2000 (NSH),WSH,Standard (1-way),29,,2,UFA,2013,"$825,000","$825,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.01375
Justin Falk,-,23,"Oct. 11, 1988",Canada,LD,Left,110 - Round 4 - 2007 (MIN),MIN,Standard (1-way),23,,1,RFA,2013,"$825,000","$825,000","$825,000","$825,000",$0,$0,2012-13,60000000,0.01375
Derek Stepan,-,22,"Jun. 18, 1990",United States,"C, RW",Right,51 - Round 2 - 2008 (NYR),NYR,Entry-Level,20,,3,RFA,2013,"$820,833","$875,000","$875,000","$787,500","$87,500",$0,2012-13,60000000,0.01368055
Alexander Khokhlachev,-,18,"Sep. 9, 1993",Russia,"C, LW",Left,40 - Round 2 - 2011 (BOS),BOS,Entry-Level,19,,3,RFA,2016,"$817,500","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.013625
Anthony Camara,-,18,"Sep. 4, 1993",Canada,LW,Left,81 - Round 3 - 2011 (BOS),BOS,Entry-Level,18,,3,UFANo QO,2016,"$817,500","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.013625
Colten Teubert,-,22,"Mar. 8, 1990",Canada,D,Right,13 - Round 1 - 2008 (LAK),EDM,Entry-Level,18,,3,RFA,2013,"$816,667","$916,667","$787,500","$787,500",$0,"$75,000",2012-13,60000000,0.013611116666666666
Chet Pickard,-,22,"Nov. 29, 1989",Canada,G,Left,18 - Round 1 - 2008 (NSH),NSH,Entry-Level,18,,3,RFA,2013,"$816,667","$1,316,667","$787,500","$787,500",$0,"$500,000",2012-13,60000000,0.013611116666666666
Tom McCollum,-,22,"Dec. 7, 1989",United States,G,Left,30 - Round 1 - 2008 (DET),DET,Entry-Level,18,,3,RFA,2013,"$816,667","$816,667","$787,500","$787,500",$0,$0,2012-13,60000000,0.013611116666666666
Cody Hodgson,-,22,"Feb. 18, 1990",Canada,"C, RW",Right,10 - Round 1 - 2008 (VAN),VAN,Entry-Level,18,,3,RFA,2013,"$816,667","$1,666,667","$787,500","$787,500",$0,"$850,000",2012-13,60000000,0.013611116666666666
Jake Allen,NJD,21,"Aug. 7, 1990",Canada,G,Left,34 - Round 2 - 2008 (STL),STL,Entry-Level,18,,3,RFA,2013,"$816,667","$816,667","$787,500","$787,500",$0,$0,2012-13,60000000,0.013611116666666666
Alex Pietrangelo,VGK,22,"Jan. 18, 1990",Canada,RD,Right,4 - Round 1 - 2008 (STL),STL,Entry-Level,18,,3,RFA,2013,"$816,667","$3,166,667","$787,500","$787,500",$0,"$2,350,000",2012-13,60000000,0.013611116666666666
Colin Greening,-,26,"Mar. 9, 1986",Canada,LW,Left,204 - Round 7 - 2005 (OTT),OTT,Standard (1-way),25,,3,UFA,2014,"$816,666","$816,666","$800,000","$800,000",$0,$0,2012-13,60000000,0.0136111
Calvin Pickard,EDM,20,"Apr. 15, 1992",Canada,G,Left,49 - Round 2 - 2010 (COL),COL,Entry-Level,19,,3,RFA,2015,"$813,333","$870,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.01355555
Boone Jenner,CBJ,19,"Jun. 15, 1993",Canada,"C, LW",Left,37 - Round 2 - 2011 (CBJ),CBJ,Entry-Level,19,,3,RFA,2016,"$809,167","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.013486116666666667
Christian Thomas,-,20,"May 26, 1992",Canada,"LW, RW",Right,40 - Round 2 - 2010 (NYR),NYR,Entry-Level,19,,3,RFA,2015,"$808,333","$875,833","$715,000","$625,000","$90,000","$67,500",2012-13,60000000,0.013472216666666667
Jesper Fast,CAR,20,"Dec. 2, 1991",Sweden,RW,Right,157 - Round 6 - 2010 (NYR),NYR,Entry-Level,20,,3,RFA,2015,"$805,000","$900,000","$615,000","$525,000","$90,000","$285,000",2012-13,60000000,0.013416666666666667
Ty Rattie,-,19,"Feb. 5, 1993",Canada,"RW, LW",Right,32 - Round 2 - 2011 (STL),STL,Entry-Level,19,,3,RFA,2016,"$803,333","$925,000",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.013388883333333334
Blake Geoffrion,-,24,"Feb. 3, 1988",United States,C,Left,56 - Round 2 - 2006 (NSH),MTL,Standard (2-way),24,,1,UFA,2013,"$803,250","$803,250","$803,250","$803,250",$0,$0,2012-13,60000000,0.0133875
Chris Summers,-,24,"Feb. 5, 1988",United States,LD,Left,29 - Round 1 - 2006 (ARI),ARI,Standard (2-way),24,,1,UFA,2013,"$803,250","$803,250","$803,250","$803,250",$0,$0,2012-13,60000000,0.0133875
Curtis Hamilton,-,20,"Dec. 4, 1991",United States,LW,Left,48 - Round 2 - 2010 (EDM),EDM,Entry-Level,20,,3,RFA,2014,"$801,667","$900,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.013361116666666667
Stephane Da Costa,-,22,"Jul. 11, 1989",France,"C, RW",Right,-,OTT,Standard (2-way),23,,1,RFA,2013,"$800,000","$800,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.013333333333333334
Jerred Smithson,-,33,"Feb. 4, 1979",Canada,C,Right,-,NSH,Standard (1-way),31,,2,UFA,2013,"$800,000","$800,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.013333333333333334
Yann Danis,-,31,"Jun. 21, 1981",Canada,G,Left,-,EDM,Standard (2-way),31,,1,UFA,2013,"$800,000","$800,000","$800,000","$775,000","$25,000",$0,2012-13,60000000,0.013333333333333334
Marc-Andre Gragnani,-,25,"Mar. 11, 1987",Canada,LD,Left,87 - Round 3 - 2005 (BUF),CAR,Standard (2-way),25,,1,UFA,2013,"$800,000","$800,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.013333333333333334
Peter Regin,-,26,"Apr. 16, 1986",Denmark,C,Left,87 - Round 3 - 2004 (OTT),OTT,Standard (1-way),26,,1,UFA,2013,"$800,000","$800,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.013333333333333334
Casey Wellman,-,24,"Oct. 18, 1987",United States,C,Right,-,FLA,Standard (2-way),24,,1,UFA,2013,"$800,000","$800,000","$800,000","$800,000",$0,$0,2012-13,60000000,0.013333333333333334
Petter Granberg,-,19,"Aug. 27, 1992",Sweden,RD,Right,116 - Round 4 - 2010 (TOR),TOR,Entry-Level,20,,3,RFA,2015,"$800,000","$900,000","$800,000","$710,000","$90,000","$100,000",2012-13,60000000,0.013333333333333334
Chris Kreider,NYR,21,"Apr. 30, 1991",United States,LW,Left,19 - Round 1 - 2009 (NYR),NYR,Entry-Level,21,,3,RFA,2014,"$800,000","$1,325,000","$900,000","$810,000","$90,000","$637,500",2012-13,60000000,0.013333333333333334
John McFarland,-,20,"Apr. 2, 1992",Canada,LW,Right,33 - Round 2 - 2010 (FLA),FLA,Entry-Level,19,,3,RFA,2015,"$795,000","$886,667","$760,000","$670,000","$90,000","$190,000",2012-13,60000000,0.01325
Alex Petrovic,DAL,20,"Mar. 3, 1992",Canada,RD,Right,36 - Round 2 - 2010 (FLA),FLA,Entry-Level,19,,3,RFA,2015,"$795,000","$870,000","$760,000","$670,000","$90,000","$140,000",2012-13,60000000,0.01325
Casey Cizikas,NYI,21,"Feb. 27, 1991",Canada,C,Left,92 - Round 4 - 2009 (NYI),NYI,Entry-Level,20,,3,RFA,2014,"$793,333","$900,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.013222216666666666
Jared Coreau,-,20,"Nov. 5, 1991",Canada,G,Left,-,DET,Entry-Level,21,,3,RFA,2015,"$792,500","$925,000","$792,500","$700,000","$92,500","$132,500",2012-13,60000000,0.013208333333333334
Andrew Johnston,-,20,"Jul. 6, 1991",Canada,LW,Left,-,PHI,Entry-Level,20,,3,UFANo QO,2015,"$792,500","$958,333","$692,500","$600,000","$92,500","$332,500",2012-13,60000000,0.013208333333333334
Aaron Ness,-,22,"May 18, 1990",United States,LD,Left,40 - Round 2 - 2008 (NYI),NYI,Entry-Level,21,,3,RFA,2014,"$791,667","$875,000","$787,500","$700,000","$87,500","$87,500",2012-13,60000000,0.01319445
Colby Robak,-,22,"Apr. 24, 1990",Canada,D,Left,46 - Round 2 - 2008 (FLA),FLA,Entry-Level,20,,3,RFA,2013,"$791,667","$875,000","$875,000","$787,500","$87,500",$0,2012-13,60000000,0.01319445
Linden Vey,-,20,"Jul. 17, 1991",Canada,"RW, C",Right,96 - Round 4 - 2009 (LAK),LAK,Entry-Level,20,,3,RFA,2014,"$790,000","$900,000","$790,000","$700,000","$90,000","$110,000",2012-13,60000000,0.013166666666666667
Tommy Cross,-,22,"Sep. 12, 1989",United States,LD,Left,35 - Round 2 - 2007 (BOS),BOS,Entry-Level,23,,2,RFA,2014,"$787,500","$875,000","$737,500","$650,000","$87,500","$137,500",2012-13,60000000,0.013125
Riley Sheahan,-,20,"Dec. 7, 1991",Canada,"LW, C",Left,21 - Round 1 - 2010 (DET),DET,Entry-Level,20,,3,RFA,2014,"$785,000","$900,000","$715,000","$625,000","$90,000","$185,000",2012-13,60000000,0.013083333333333334
Sami Vatanen,-,21,"Jun. 3, 1991",Finland,LD/RD,Right,106 - Round 4 - 2009 (ANA),ANA,Entry-Level,20,,3,RFA,2014,"$785,000","$1,325,000","$840,000","$750,000","$90,000","$910,000",2012-13,60000000,0.013083333333333334
Cody Goloubef,-,22,"Nov. 30, 1989",Canada,RD,Right,37 - Round 2 - 2008 (CBJ),CBJ,Entry-Level,20,,3,RFA,2013,"$783,333","$875,000","$875,000","$787,500","$87,500",$0,2012-13,60000000,0.01305555
Taylor Fedun,PIT,24,"Jun. 4, 1988",Canada,RD,Right,-,EDM,Entry-Level,23,,2,RFA,2013,"$782,500","$900,000","$825,000","$735,000","$90,000","$75,000",2012-13,60000000,0.013041666666666667
Magnus Hellberg,FLA,21,"Apr. 4, 1991",Sweden,G,Left,38 - Round 2 - 2011 (NSH),NSH,Entry-Level,21,,3,RFA,2015,"$780,833","$925,000","$682,500","$590,000","$92,500","$242,500",2012-13,60000000,0.013013883333333334
Brett Bulmer,-,20,"Apr. 26, 1992",Canada,RW,Right,39 - Round 2 - 2010 (MIN),MIN,Entry-Level,19,,3,RFA,2015,"$780,000","$870,000","$740,000","$650,000","$90,000","$160,000",2012-13,60000000,0.013
Darcy Kuemper,WSH,22,"May 5, 1990",Canada,G,Left,161 - Round 6 - 2009 (MIN),MIN,Entry-Level,21,,3,RFA,2014,"$776,667","$900,000","$740,000","$650,000","$90,000","$160,000",2012-13,60000000,0.01294445
Max Friberg,-,19,"Nov. 20, 1992",Sweden,LW,Right,143 - Round 5 - 2011 (ANA),ANA,Entry-Level,20,,3,RFA,2015,"$776,667","$925,000","$617,500","$525,000","$92,500","$307,500",2012-13,60000000,0.01294445
Derek Smith,-,27,"Oct. 13, 1984",Canada,LD,Left,-,CGY,Standard (1-way),27,,2,UFA,2014,"$775,000","$775,000","$775,000","$775,000",$0,$0,2012-13,60000000,0.012916666666666667
Tye McGinn,-,21,"Jul. 29, 1990",Canada,LW,Left,119 - Round 4 - 2010 (PHI),PHI,Entry-Level,21,,3,RFA,2014,"$775,000","$775,000","$775,000","$697,500","$77,500",$0,2012-13,60000000,0.012916666666666667
Steve Bernier,-,27,"Mar. 31, 1985",Canada,RW,Right,16 - Round 1 - 2003 (SJS),NJD,Standard (1-way),27,,2,UFA,2014,"$775,000","$775,000","$775,000","$775,000",$0,$0,2012-13,60000000,0.012916666666666667
Ryan Carter,-,28,"Aug. 3, 1983",United States,"C, LW",Left,-,NJD,Standard (1-way),28,,2,UFA,2014,"$775,000","$775,000","$750,000","$750,000",$0,$0,2012-13,60000000,0.012916666666666667
Tommy Wingels,-,24,"Apr. 12, 1988",United States,"RW, LW",Right,177 - Round 6 - 2008 (SJS),SJS,Standard (1-way),24,,2,RFA,2014,"$775,000","$775,000","$700,000","$700,000",$0,$0,2012-13,60000000,0.012916666666666667
Cam Atkinson,PHI,23,"Jun. 5, 1989",United States,"RW, LW",Right,157 - Round 6 - 2008 (CBJ),CBJ,Entry-Level,22,,2,RFA,2013,"$775,000","$875,000","$837,500","$750,000","$87,500","$37,500",2012-13,60000000,0.012916666666666667
Corey Potter,-,28,"Jan. 5, 1984",United States,RD,Right,122 - Round 4 - 2003 (NYR),EDM,Standard (1-way),28,,2,UFA,2014,"$775,000","$775,000","$750,000","$750,000",$0,$0,2012-13,60000000,0.012916666666666667
Sebastian Wannstrom,-,21,"Mar. 3, 1991",Sweden,RW,Right,44 - Round 2 - 2010 (STL),STL,Entry-Level,20,,3,RFA,2014,"$773,333","$900,000","$765,000","$675,000","$90,000","$135,000",2012-13,60000000,0.012888883333333333
Dmitrij Jaskin,-,19,"Mar. 23, 1993",Russia,"RW, LW",Left,41 - Round 2 - 2011 (STL),STL,Entry-Level,20,,3,RFA,2015,"$772,500","$925,000","$742,500","$650,000","$92,500","$182,500",2012-13,60000000,0.012875
