PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,POS,HANDED,DRAFTED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap,Y_Salary_Cap_Percentage
Anthony Camara,-,19,"Sep. 4, 1993",Canada,LW,Left,81 - Round 3 - 2011 (BOS),BOS,Entry-Level,18,,3,UFANo QO,2016,"$786,667","$894,167","$767,500","$675,000","$92,500","$157,500",2013-14,64300000,0.012234323483670295
Riley Sheahan,-,21,"Dec. 7, 1991",Canada,"LW, C",Left,21 - Round 1 - 2010 (DET),DET,Entry-Level,20,,3,RFA,2014,"$785,000","$900,000","$740,000","$650,000","$90,000","$160,000",2013-14,64300000,0.012208398133748057
David Rundblad,-,22,"Oct. 8, 1990",Sweden,RD,Right,17 - Round 1 - 2009 (STL),ARI,Standard (1-way),22,,2,RFA,2015,"$785,000","$785,000","$700,000","$700,000",$0,$0,2013-14,64300000,0.012208398133748057
Sami Vatanen,-,22,"Jun. 3, 1991",Finland,LD/RD,Right,106 - Round 4 - 2009 (ANA),ANA,Entry-Level,20,,3,RFA,2014,"$785,000","$1,325,000","$900,000","$810,000","$90,000","$425,000",2013-14,64300000,0.012208398133748057
Anthony Stolarz,FLA,19,"Jan. 20, 1994",United States,G,Left,45 - Round 2 - 2012 (PHI),PHI,Entry-Level,19,,3,RFA,2017,"$784,167","$925,000",$0,"-$92,500","$92,500",$0,2013-14,64300000,0.012195443234836702
Petter Emanuelsson,-,21,"Aug. 7, 1991",Sweden,RW,Right,-,SJS,Entry-Level,22,,2,RFA,2015,"$783,750","$925,000","$642,500","$550,000","$92,500","$282,500",2013-14,64300000,0.01218895800933126
Mark Alt,-,21,"Oct. 18, 1991",United States,RD,Right,53 - Round 2 - 2010 (CAR),PHI,Entry-Level,21,,3,RFA,2016,"$781,667","$900,000","$740,000","$650,000","$90,000","$160,000",2013-14,64300000,0.01215656298600311
Miikka Salomäki,-,20,"Mar. 9, 1993",Finland,"LW, RW",Left,52 - Round 2 - 2011 (NSH),NSH,Entry-Level,20,,3,RFA,2016,"$780,833","$925,000","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.012143592534992224
Magnus Hellberg,FLA,22,"Apr. 4, 1991",Sweden,G,Left,38 - Round 2 - 2011 (NSH),NSH,Entry-Level,21,,3,RFA,2015,"$780,833","$925,000","$817,500","$725,000","$92,500","$107,500",2013-14,64300000,0.012143592534992224
Brett Bulmer,-,21,"Apr. 26, 1992",Canada,RW,Right,39 - Round 2 - 2010 (MIN),MIN,Entry-Level,19,,3,RFA,2015,"$780,000","$870,000","$790,000","$700,000","$90,000","$110,000",2013-14,64300000,0.012130637636080872
Boone Jenner,CBJ,20,"Jun. 15, 1993",Canada,"C, LW",Left,37 - Round 2 - 2011 (CBJ),CBJ,Entry-Level,19,,3,RFA,2016,"$778,333","$894,167","$767,500","$675,000","$92,500","$157,500",2013-14,64300000,0.012104712286158632
Darcy Kuemper,WSH,23,"May 5, 1990",Canada,G,Left,161 - Round 6 - 2009 (MIN),MIN,Entry-Level,21,,3,RFA,2014,"$776,667","$900,000","$900,000","$810,000","$90,000",$0,2013-14,64300000,0.012078802488335925
Max Friberg,-,20,"Nov. 20, 1992",Sweden,LW,Right,143 - Round 5 - 2011 (ANA),ANA,Entry-Level,20,,3,RFA,2015,"$776,667","$925,000","$787,500","$695,000","$92,500","$137,500",2013-14,64300000,0.012078802488335925
Zachary Fucale,-,18,"May 28, 1995",Canada,G,Left,36 - Round 2 - 2013 (MTL),MTL,Entry-Level,18,,3,UFANo QO,2018,"$775,833","$925,000",$0,"-$92,500","$92,500",$0,2013-14,64300000,0.01206583203732504
Derek Smith,-,28,"Oct. 13, 1984",Canada,LD,Left,-,CGY,Standard (1-way),27,,2,UFA,2014,"$775,000","$775,000","$775,000","$775,000",$0,$0,2013-14,64300000,0.012052877138413685
Tye McGinn,-,22,"Jul. 29, 1990",Canada,LW,Left,119 - Round 4 - 2010 (PHI),PHI,Entry-Level,21,,3,RFA,2014,"$775,000","$775,000","$775,000","$697,500","$77,500",$0,2013-14,64300000,0.012052877138413685
Steve Bernier,-,28,"Mar. 31, 1985",Canada,RW,Right,16 - Round 1 - 2003 (SJS),NJD,Standard (1-way),27,,2,UFA,2014,"$775,000","$775,000","$775,000","$775,000",$0,$0,2013-14,64300000,0.012052877138413685
Ryan Carter,-,29,"Aug. 3, 1983",United States,"C, LW",Left,-,NJD,Standard (1-way),28,,2,UFA,2014,"$775,000","$775,000","$800,000","$800,000",$0,$0,2013-14,64300000,0.012052877138413685
Brian Strait,-,25,"Jan. 4, 1988",United States,LD,Left,65 - Round 3 - 2006 (PIT),NYI,Standard (1-way),25,,3,UFA,2016,"$775,000","$775,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.012052877138413685
Gabriel Bourque,-,22,"Sep. 23, 1990",Canada,"RW, LW",Left,132 - Round 5 - 2009 (NSH),NSH,Standard (1-way),21,,2,RFA,2015,"$775,000","$775,000","$725,000","$725,000",$0,$0,2013-14,64300000,0.012052877138413685
Tommy Wingels,-,25,"Apr. 12, 1988",United States,"RW, LW",Right,177 - Round 6 - 2008 (SJS),SJS,Standard (1-way),24,,2,RFA,2014,"$775,000","$775,000","$850,000","$850,000",$0,$0,2013-14,64300000,0.012052877138413685
Corey Potter,-,29,"Jan. 5, 1984",United States,RD,Right,122 - Round 4 - 2003 (NYR),EDM,Standard (1-way),28,,2,UFA,2014,"$775,000","$775,000","$800,000","$800,000",$0,$0,2013-14,64300000,0.012052877138413685
Sebastian Wannstrom,-,22,"Mar. 3, 1991",Sweden,RW,Right,44 - Round 2 - 2010 (STL),STL,Entry-Level,20,,3,RFA,2014,"$773,333","$900,000","$815,000","$725,000","$90,000","$85,000",2013-14,64300000,0.012026951788491447
Dmitrij Jaskin,-,20,"Mar. 23, 1993",Russia,"RW, LW",Left,41 - Round 2 - 2011 (STL),STL,Entry-Level,20,,3,RFA,2015,"$772,500","$925,000","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.012013996889580093
Ty Rattie,-,20,"Feb. 5, 1993",Canada,"RW, LW",Right,32 - Round 2 - 2011 (STL),STL,Entry-Level,19,,3,RFA,2016,"$772,500","$894,167","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.012013996889580093
Jason Zucker,NSH,21,"Jan. 16, 1992",United States,"LW, RW",Left,59 - Round 2 - 2010 (MIN),MIN,Entry-Level,20,,3,RFA,2014,"$771,667","$833,333","$900,000","$900,000",$0,$0,2013-14,64300000,0.01200104199066874
Johan Sundström,-,20,"Sep. 21, 1992",Sweden,C,Right,50 - Round 2 - 2011 (NYI),NYI,Entry-Level,20,,3,RFA,2015,"$770,000","$925,000","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.0119751166407465
Markus Granlund,-,20,"Apr. 16, 1993",Finland,"RW, LW, C",Left,45 - Round 2 - 2011 (CGY),CGY,Entry-Level,20,,3,RFA,2016,"$767,500","$925,000","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.011936236391912908
Maxim Lamarche,-,20,"Jul. 11, 1992",Canada,RD,Right,-,PHI,Entry-Level,21,,3,RFA,2016,"$767,500","$925,000","$717,500","$625,000","$92,500","$207,500",2013-14,64300000,0.011936236391912908
Brandon Alderson,-,21,"Jan. 22, 1992",Canada,RW,Right,-,PHI,Entry-Level,21,,3,UFANo QO,2016,"$767,500","$925,000","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.011936236391912908
Kevin Gagne,-,21,"Apr. 14, 1992",Canada,LD,Left,-,ANA,Entry-Level,21,,3,RFA,2016,"$767,500","$925,000","$717,500","$625,000","$92,500","$207,500",2013-14,64300000,0.011936236391912908
Nick Jensen,WSH,22,"Sep. 21, 1990",United States,RD,Right,150 - Round 5 - 2009 (DET),DET,Entry-Level,22,,2,RFA,2015,"$765,000","$900,000","$690,000","$600,000","$90,000","$210,000",2013-14,64300000,0.011897356143079315
Brandon Saad,STL,20,"Oct. 27, 1992",United States,"LW, RW",Left,43 - Round 2 - 2011 (CHI),CHI,Entry-Level,18,,3,RFA,2015,"$764,167","$894,167","$842,500","$750,000","$92,500","$82,500",2013-14,64300000,0.011884401244167963
Johan Larsson,-,20,"Jul. 25, 1992",Sweden,"C, LW",Left,56 - Round 2 - 2010 (MIN),MIN,Entry-Level,19,,3,RFA,2015,"$763,333","$870,000","$790,000","$700,000","$90,000","$110,000",2013-14,64300000,0.011871430793157077
Patrik Nemeth,-,21,"Feb. 8, 1992",Sweden,LD,Left,41 - Round 2 - 2010 (DAL),DAL,Entry-Level,19,,3,RFA,2015,"$763,333","$870,000","$790,000","$700,000","$90,000","$110,000",2013-14,64300000,0.011871430793157077
Dalton Smith,-,21,"Jun. 30, 1992",Canada,LW,Left,34 - Round 2 - 2010 (CBJ),CBJ,Entry-Level,19,,3,UFANo QO,2015,"$762,500","$870,000","$790,000","$700,000","$90,000","$110,000",2013-14,64300000,0.011858475894245723
Ryan Spooner,-,21,"Jan. 30, 1992",Canada,"C, LW",Left,45 - Round 2 - 2010 (BOS),BOS,Entry-Level,19,,3,RFA,2015,"$760,000","$870,000","$815,000","$725,000","$90,000","$85,000",2013-14,64300000,0.01181959564541213
Carl Klingberg,-,22,"Jan. 28, 1991",Sweden,LW,Right,34 - Round 2 - 2009 (ATL),ATL,Entry-Level,19,,3,RFA,2014,"$760,000","$870,000","$750,000","$750,000",$0,"$60,000",2013-14,64300000,0.01181959564541213
Jared Knight,-,21,"Jan. 16, 1992",United States,RW,Right,32 - Round 2 - 2010 (BOS),BOS,Entry-Level,19,,3,RFA,2015,"$760,000","$870,000","$815,000","$725,000","$90,000","$85,000",2013-14,64300000,0.01181959564541213
Seth Griffith,EDM,20,"Jan. 4, 1993",Canada,"RW, C",Right,131 - Round 5 - 2012 (BOS),BOS,Entry-Level,20,,3,RFA,2016,"$759,167","$925,000","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.011806640746500778
Matt Nieto,PIT,20,"Nov. 5, 1992",United States,"LW, RW",Left,47 - Round 2 - 2011 (SJS),SJS,Entry-Level,20,,3,RFA,2016,"$759,167","$925,000","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.011806640746500778
Raphael Bussieres,-,19,"Nov. 5, 1993",Canada,LW,Left,46 - Round 2 - 2012 (MIN),MIN,Entry-Level,19,,3,UFANo QO,2016,"$759,166","$925,000","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.011806625194401245
Tyler Johnson,CHI,22,"Jul. 29, 1990",United States,"RW, C, LW",Right,-,TBL,Entry-Level,21,,3,RFA,2014,"$756,667","$900,000","$840,000","$750,000","$90,000","$60,000",2013-14,64300000,0.011767760497667186
Daniel Altshuller,-,18,"Jul. 24, 1994",Canada,G,Left,69 - Round 3 - 2012 (CAR),CAR,Entry-Level,18,,3,UFANo QO,2017,"$755,000","$801,667",$0,"-$80,000","$80,000",$0,2013-14,64300000,0.011741835147744946
Danny Biega,-,21,"Sep. 29, 1991",Canada,RD,Right,67 - Round 3 - 2010 (CAR),CAR,Entry-Level,21,,3,UFANo QO,2016,"$755,000","$801,666","$705,000","$625,000","$80,000","$95,000",2013-14,64300000,0.011741835147744946
Scott Sabourin,SJS,20,"Jul. 30, 1992",Canada,RW,Right,-,LAK,Entry-Level,20,,3,UFANo QO,2016,"$753,333","$925,000","$642,500","$550,000","$92,500","$282,500",2013-14,64300000,0.011715909797822706
John Gibson,ANA,19,"Jul. 14, 1993",United States,G,Left,39 - Round 2 - 2011 (ANA),ANA,Entry-Level,19,,3,RFA,2016,"$752,500","$925,000","$682,500","$590,000","$92,500","$242,500",2013-14,64300000,0.011702954898911353
Joseph Cramarossa,-,20,"Oct. 26, 1992",Canada,C,Left,65 - Round 3 - 2011 (ANA),ANA,Entry-Level,20,,3,RFA,2016,"$752,500","$925,000","$712,500","$620,000","$92,500","$212,500",2013-14,64300000,0.011702954898911353
Scott Kosmachuk,-,19,"Jan. 24, 1994",Canada,RW,Right,70 - Round 3 - 2012 (WPG),WPG,Entry-Level,19,,3,UFANo QO,2017,"$750,833","$925,000",$0,"-$92,500","$92,500",$0,2013-14,64300000,0.011677029548989113
Krys Barch,-,33,"Mar. 26, 1980",Canada,LW,Left,106 - Round 4 - 1998 (WSH),NJD,Standard (1-way),32,,2,UFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Stu Bickel,-,26,"Oct. 2, 1986",United States,"D, RW",Right,-,NYR,Standard (1-way),25,,2,UFA,2014,"$750,000","$750,000","$800,000","$800,000",$0,$0,2013-14,64300000,0.01166407465007776
Dale Weise,-,24,"Aug. 5, 1988",Canada,"RW, LW",Right,111 - Round 4 - 2008 (NYR),VAN,Standard (1-way),24,,1,RFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
John Scott,-,30,"Sep. 26, 1982",Canada,"LW, D",Left,-,BUF,Standard (1-way),30,,1,UFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Carlo Colaiacovo,-,30,"Jan. 27, 1983",Canada,LD,Left,17 - Round 1 - 2001 (TOR),STL,Standard (1-way),30,,1,RFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Zac Rinaldo,-,23,"Jun. 15, 1990",Canada,LW,Left,178 - Round 6 - 2008 (PHI),PHI,Standard (1-way),22,,2,RFA,2015,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Eddie Läck,-,25,"Jan. 5, 1988",Sweden,G,Left,-,VAN,Standard (1-way),24,,2,RFA,2014,"$750,000","$750,000","$850,000","$850,000",$0,$0,2013-14,64300000,0.01166407465007776
Tom Sestito,-,25,"Sep. 28, 1987",United States,LW,Left,85 - Round 3 - 2006 (CBJ),VAN,Standard (1-way),25,,2,UFA,2015,"$750,000","$750,000","$650,000","$550,000","$100,000",$0,2013-14,64300000,0.01166407465007776
Peter Regin,-,27,"Apr. 16, 1986",Denmark,C,Left,87 - Round 3 - 2004 (OTT),NYI,Standard (1-way),27,,1,UFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Dwight King,-,23,"Jul. 5, 1989",Canada,"LW, RW",Left,109 - Round 4 - 2007 (LAK),LAK,Standard (1-way),23,,2,RFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Brian McGrattan,-,31,"Sep. 2, 1981",Canada,RW,Right,104 - Round 4 - 1999 (LAK),CGY,Standard (1-way),31,,2,UFA,2015,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Thomas Greiss,-,27,"Jan. 29, 1986",Germany,G,Left,94 - Round 3 - 2004 (SJS),ARI,Standard (1-way),27,,1,UFA,2014,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Andrew Desjardins,-,26,"Jul. 27, 1986",Canada,C,Left,-,SJS,Standard (1-way),26,,2,UFA,2015,"$750,000","$750,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.01166407465007776
Tyler Graovac,-,20,"Apr. 27, 1993",Canada,C,Left,191 - Round 7 - 2011 (MIN),MIN,Entry-Level,20,,3,RFA,2016,"$747,500","$925,000","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.011625194401244168
Brett Ponich,-,22,"Feb. 22, 1991",Canada,D,Left,48 - Round 2 - 2009 (STL),STL,Entry-Level,19,,3,RFA,2014,"$746,667","$878,333","$810,000","$810,000",$0,$0,2013-14,64300000,0.011612239502332814
Martin Gernat,-,20,"Apr. 11, 1993",Slovakia,LD,Left,122 - Round 5 - 2011 (EDM),EDM,Entry-Level,20,,3,RFA,2016,"$745,833","$925,000","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.011599269051321928
Kyle Cumiskey,-,26,"Dec. 2, 1986",Canada,LD,Left,222 - Round 7 - 2005 (COL),ANA,Standard (2-way),26,,1,UFA,2014,"$744,188","$744,188","$744,188","$744,188",$0,$0,2013-14,64300000,0.011573685847589424
Brenden Dillon,WPG,22,"Nov. 13, 1990",Canada,LD,Left,-,DAL,Entry-Level,20,,3,RFA,2014,"$743,333","$900,000","$900,000","$810,000","$90,000",$0,2013-14,64300000,0.011560388802488336
Adam Clendening,-,20,"Oct. 26, 1992",United States,RD,Right,36 - Round 2 - 2011 (CHI),CHI,Entry-Level,20,,3,RFA,2015,"$742,500","$925,000","$792,500","$700,000","$92,500","$132,500",2013-14,64300000,0.011547433903576983
Chris Tierney,NJD,19,"Jul. 1, 1994",Canada,C,Left,55 - Round 2 - 2012 (SJS),SJS,Entry-Level,18,,3,RFA,2017,"$742,500","$925,000",$0,"-$92,500","$92,500",$0,2013-14,64300000,0.011547433903576983
Joel Edmundson,TOR,20,"Jun. 28, 1993",Canada,LD/RD,Left,46 - Round 2 - 2011 (STL),STL,Entry-Level,20,,3,RFA,2016,"$742,500","$925,000","$642,500","$550,000","$92,500","$282,500",2013-14,64300000,0.011547433903576983
Jussi Olkinuora,-,22,"Nov. 4, 1990",Finland,G,Left,-,WPG,Entry-Level,22,,2,UFANo QO,2015,"$742,500","$925,000","$742,500","$650,000","$92,500","$182,500",2013-14,64300000,0.011547433903576983
Nikita Nesterov,-,20,"Mar. 28, 1993",Russia,LD,Left,148 - Round 5 - 2011 (TBL),TBL,Entry-Level,20,,3,RFA,2016,"$742,500","$925,000","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.011547433903576983
William Carrier,VGK,18,"Dec. 20, 1994",Canada,LW,Left,57 - Round 2 - 2013 (STL),STL,Entry-Level,18,,3,RFA,2018,"$740,833","$908,333",$0,"-$90,000","$90,000",$0,2013-14,64300000,0.011521508553654743
Jack Campbell,EDM,21,"Jan. 9, 1992",United States,G,Left,11 - Round 1 - 2010 (DAL),DAL,Entry-Level,18,,3,RFA,2015,"$740,000","$1,340,000","$710,000","$710,000",$0,"$600,000",2013-14,64300000,0.011508553654743391
Richard Pánik,-,22,"Feb. 7, 1991",Slovakia,"LW, RW",Left,52 - Round 2 - 2009 (TBL),TBL,Entry-Level,20,,3,RFA,2014,"$740,000","$900,000","$790,000","$700,000","$90,000","$110,000",2013-14,64300000,0.011508553654743391
Keegan Lowe,-,20,"Mar. 29, 1993",United States,LD,Left,73 - Round 3 - 2011 (CAR),CAR,Entry-Level,20,,3,RFA,2016,"$738,333","$795,000","$690,000","$610,000","$80,000","$110,000",2013-14,64300000,0.011482628304821151
Dylan Olsen,-,22,"Jan. 3, 1991",United States,LD,Left,28 - Round 1 - 2009 (CHI),CHI,Entry-Level,19,,3,RFA,2014,"$738,333","$870,000","$810,000","$810,000",$0,$0,2013-14,64300000,0.011482628304821151
Paul Bissonnette,-,28,"Mar. 11, 1985",Canada,LW,Left,121 - Round 4 - 2003 (PIT),ARI,Standard (1-way),26,,2,UFA,2014,"$737,500","$737,500","$750,000","$750,000",$0,$0,2013-14,64300000,0.011469673405909799
Mike Brown,-,28,"Jun. 24, 1985",United States,RW,Right,159 - Round 5 - 2004 (VAN),TOR,Standard (1-way),25,,3,UFA,2014,"$736,667","$736,667","$725,000","$725,000",$0,$0,2013-14,64300000,0.011456718506998444
Tanner Pearson,MTL,20,"Aug. 10, 1992",Canada,LW,Left,30 - Round 1 - 2012 (LAK),LAK,Entry-Level,20,,3,RFA,2015,"$735,833","$925,000","$727,500","$635,000","$92,500","$197,500",2013-14,64300000,0.011443748055987558
Luke Adam,-,23,"Jun. 18, 1990",Canada,C,Left,44 - Round 2 - 2008 (BUF),BUF,Standard (2-way),23,,1,RFA,2014,"$735,000","$735,000","$735,000","$735,000",$0,$0,2013-14,64300000,0.011430793157076206
Brad Malone,EDM,24,"May 20, 1989",Canada,"C, LW",Left,105 - Round 4 - 2007 (COL),COL,Standard (2-way),24,,1,UFA,2014,"$735,000","$735,000","$735,000","$735,000",$0,$0,2013-14,64300000,0.011430793157076206
Jeremy Morin,-,22,"Apr. 16, 1991",United States,"LW, RW",Right,45 - Round 2 - 2009 (ATL),ATL,Entry-Level,19,,3,RFA,2014,"$735,000","$886,667","$725,000","$725,000",$0,"$85,000",2013-14,64300000,0.011430793157076206
Keaton Ellerby,-,24,"Nov. 5, 1988",Canada,D,Left,10 - Round 1 - 2007 (FLA),LAK,Standard (1-way),24,,1,UFA,2014,"$735,000","$735,000","$735,000","$735,000",$0,$0,2013-14,64300000,0.011430793157076206
Joakim Andersson,-,24,"Feb. 5, 1989",Sweden,C,Left,88 - Round 3 - 2007 (DET),DET,Standard (1-way),24,,2,RFA,2015,"$732,500","$732,500","$700,000","$700,000",$0,$0,2013-14,64300000,0.011391912908242612
Andre Petersson,-,22,"Sep. 11, 1990",Sweden,"LW, RW",Right,109 - Round 4 - 2008 (OTT),OTT,Entry-Level,21,,3,RFA,2014,"$730,000","$730,000","$770,000","$700,000","$70,000",$0,2013-14,64300000,0.01135303265940902
Martin Marincin,-,21,"Feb. 18, 1992",Slovakia,LD,Left,46 - Round 2 - 2010 (EDM),EDM,Entry-Level,19,,3,RFA,2015,"$730,000","$870,000","$690,000","$600,000","$90,000","$210,000",2013-14,64300000,0.01135303265940902
Nicolas Deschamps,-,23,"Jan. 6, 1990",Canada,C,Left,35 - Round 2 - 2008 (ANA),WSH,Standard (2-way),23,,1,RFA,2014,"$726,000","$726,000","$726,000","$726,000",$0,$0,2013-14,64300000,0.011290824261275272
Kevin Westgarth,-,29,"Feb. 7, 1984",Canada,RW,Right,-,LAK,Standard (1-way),27,,2,UFA,2014,"$725,000","$725,000","$750,000","$750,000",$0,$0,2013-14,64300000,0.011275272161741835
Andrei Loktionov,-,23,"May 30, 1990",Russia,C,Left,123 - Round 5 - 2008 (LAK),NJD,Standard (1-way),23,,1,RFA,2014,"$725,000","$725,000","$725,000","$725,000",$0,$0,2013-14,64300000,0.011275272161741835
Brian Lashoff,-,22,"Jul. 16, 1990",United States,LD,Left,-,DET,Standard (1-way),22,,3,RFA,2016,"$725,000","$725,000","$650,000","$550,000","$100,000",$0,2013-14,64300000,0.011275272161741835
Brendan Woods,-,21,"Jun. 11, 1992",United States,LW,Left,129 - Round 5 - 2012 (CAR),CAR,Entry-Level,21,,3,RFA,2016,"$725,000","$758,333","$675,000","$600,000","$75,000","$75,000",2013-14,64300000,0.011275272161741835
Greg Nemisz,-,23,"Jun. 5, 1990",Canada,RW,Right,25 - Round 1 - 2008 (CGY),CGY,Standard (2-way),23,,1,RFA,2014,"$725,000","$725,000","$725,000","$725,000",$0,$0,2013-14,64300000,0.011275272161741835
Jacob Josefson,-,22,"Mar. 2, 1991",Sweden,"C, LW",Left,20 - Round 1 - 2009 (NJD),NJD,Standard (1-way),22,,1,RFA,2014,"$725,000","$725,000","$725,000","$725,000",$0,$0,2013-14,64300000,0.011275272161741835
Ethan Werek,-,22,"Jun. 7, 1991",Canada,C,Left,47 - Round 2 - 2009 (NYR),ARI,Entry-Level,20,,3,RFA,2014,"$723,333","$900,000","$765,000","$675,000","$90,000","$135,000",2013-14,64300000,0.011249346811819596
Andrew Hammond,-,25,"Feb. 11, 1988",Canada,G,Left,-,OTT,Entry-Level,25,,2,UFA,2015,"$720,000","$720,000","$720,000","$650,000","$70,000",$0,2013-14,64300000,0.01119751166407465
Devante Smith-Pelly,-,21,"Jun. 14, 1992",Canada,"RW, LW",Right,42 - Round 2 - 2010 (ANA),ANA,Entry-Level,18,,3,RFA,2014,"$720,000","$870,000","$690,000","$690,000",$0,"$120,000",2013-14,64300000,0.01119751166407465
Matthew Konan,-,21,"Sep. 3, 1991",United States,D,Left,-,PHI,Entry-Level,20,,3,UFANo QO,2015,"$717,500","$925,000","$717,500","$625,000","$92,500","$207,500",2013-14,64300000,0.011158631415241057
Connor Brown,EDM,19,"Jan. 14, 1994",Canada,"RW, LW",Right,156 - Round 6 - 2012 (TOR),TOR,Entry-Level,19,,3,RFA,2017,"$717,500","$925,000",$0,"-$92,500","$92,500",$0,2013-14,64300000,0.011158631415241057
Mattias Backman,-,20,"Oct. 3, 1992",Sweden,LD,Left,146 - Round 5 - 2011 (DET),DET,Entry-Level,20,,3,RFA,2016,"$717,500","$925,000","$642,500","$550,000","$92,500","$282,500",2013-14,64300000,0.011158631415241057
Troy Donnay,-,19,"Feb. 18, 1994",United States,RD,Right,-,NYR,Entry-Level,19,,3,UFANo QO,2017,"$716,667","$833,333",$0,"-$90,000","$90,000",$0,2013-14,64300000,0.011145676516329705
Tyler Toffoli,WPG,21,"Apr. 24, 1992",Canada,"RW, LW",Right,47 - Round 2 - 2010 (LAK),LAK,Entry-Level,19,,3,RFA,2015,"$716,667","$870,000","$765,000","$675,000","$90,000","$135,000",2013-14,64300000,0.011145676516329705
Matt Hackett,-,23,"Mar. 7, 1990",Canada,G,Left,77 - Round 3 - 2009 (MIN),BUF,Standard (2-way),23,,1,RFA,2014,"$715,000","$715,000","$715,000","$715,000",$0,$0,2013-14,64300000,0.011119751166407465
Calle Järnkrok,TOR,21,"Sep. 25, 1991",Sweden,"RW, C, LW",Right,51 - Round 2 - 2010 (DET),DET,Entry-Level,20,,3,RFA,2015,"$715,000","$900,000","$740,000","$650,000","$90,000","$160,000",2013-14,64300000,0.011119751166407465
Zach Redmond,-,24,"Jul. 26, 1988",United States,RD,Right,184 - Round 7 - 2008 (ATL),WPG,Standard (2-way),24,,1,UFA,2014,"$715,000","$715,000","$715,000","$715,000",$0,$0,2013-14,64300000,0.011119751166407465
Tyson Barrie,NSH,21,"Jul. 26, 1991",Canada,RD,Right,64 - Round 3 - 2009 (COL),COL,Entry-Level,20,,3,RFA,2014,"$715,000","$900,000","$840,000","$750,000","$90,000","$60,000",2013-14,64300000,0.011119751166407465
Jason Akeson,-,23,"Jun. 3, 1990",Canada,RW,Right,-,PHI,Entry-Level,21,,3,RFA,2014,"$715,000","$900,000","$740,000","$650,000","$90,000","$160,000",2013-14,64300000,0.011119751166407465
Brayden McNabb,VGK,22,"Jan. 21, 1991",Canada,LD,Left,66 - Round 3 - 2009 (BUF),BUF,Entry-Level,20,,3,RFA,2014,"$715,000","$900,000","$840,000","$750,000","$90,000","$60,000",2013-14,64300000,0.011119751166407465
Travis Ewanyk,-,20,"Mar. 29, 1993",Canada,C,Left,74 - Round 3 - 2011 (EDM),EDM,Entry-Level,20,,3,UFANo QO,2016,"$713,333","$723,333","$670,000","$600,000","$70,000","$30,000",2013-14,64300000,0.011093825816485225
John Klingberg,TOR,20,"Aug. 14, 1992",Sweden,RD,Right,131 - Round 5 - 2010 (DAL),DAL,Entry-Level,19,,3,RFA,2015,"$713,333","$870,000","$765,000","$675,000","$90,000","$135,000",2013-14,64300000,0.011093825816485225
Paul Postma,-,24,"Feb. 22, 1989",Canada,RD,Right,205 - Round 7 - 2007 (ATL),WPG,Standard (1-way),24,,2,RFA,2015,"$712,500","$712,500","$650,000","$650,000",$0,$0,2013-14,64300000,0.011080870917573872
Nikita Kucherov,TBL,20,"Jun. 17, 1993",Russia,RW,Left,58 - Round 2 - 2011 (TBL),TBL,Entry-Level,19,,3,RFA,2016,"$711,667","$894,167","$692,500","$600,000","$92,500","$232,500",2013-14,64300000,0.01106791601866252
Brandon McMillan,-,23,"Mar. 22, 1990",Canada,LW,Left,85 - Round 3 - 2008 (ANA),ARI,Standard (2-way),23,,1,RFA,2014,"$709,500","$709,500","$709,500","$709,500",$0,$0,2013-14,64300000,0.011034214618973562
